PLAYER,TEAM,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,AVG
D.Harris,NO,2.04,26.22,18.84,16.51,,,40.42,13.93,10.02,24.05,4.55,,,,,,,38.24,2.92,,,17.976363636363637
C.Thompson,JAX,16.58,17.17,25.46,,10.96,14.68,,,18.42,,,,,,,,,,,,,17.211666666666666
J.Guyton,LAC,8.16,15.11,23.37,16.88,36.13,,21.7,36.76,17.06,38.52,4.02,19.19,39.85,26.78,51.13,31.81,47.29,,,,,27.110000000000007
T.Cohen,CHI,7.34,4.19,21.2,,,,,,,,,,,,,,,,,,,10.910000000000002
J.Richard,LV,7.97,,15.48,15.26,24.71,,,9.32,8.02,,,,3.4,19.97,5.0,5.9,,,,,,11.503000000000002
K.Drake,ARI,5.93,6.63,4.99,,4.84,13.94,6.64,,,5.89,17.14,20.08,9.35,5.46,6.58,5.88,15.35,,,,,9.192857142857141
A.Firkser,TEN,8.42,40.03,,,45.74,47.1,11.65,24.3,49.36,24.48,34.28,12.42,32.54,7.98,10.11,17.33,13.86,14.89,,,,24.655625000000004
W.Gallman,NYG,4.04,,16.84,,7.1,,22.9,2.45,10.83,11.3,,,,,,,,,,,,10.78
T.Hill,NO,4.58,,3.37,7.81,7.67,,,13.95,11.52,,,,,,19.44,10.49,6.61,8.72,,,,9.415999999999999
L.Fournette,TB,4.29,19.94,9.46,,,,28.62,22.52,23.76,13.39,11.1,10.27,,,15.48,11.88,8.05,15.14,27.27,29.33,25.06,17.222500000000004
C.Johnson,JAX,16.94,16.56,8.93,,20.9,,8.66,,10.94,,,65.11,44.75,13.22,8.07,,,,,,,21.407999999999998
T.Homer,SEA,7.2,,4.6,5.24,,,,,11.07,12.86,,,,,,,,,,,,8.193999999999999
N.Boyle,BAL,20.2,9.05,6.94,7.68,9.24,29.03,,8.04,39.92,5.49,,,,,,,,,,,,15.065555555555559
L.Toilolo,NYG,5.19,,,,,,,9.6,4.54,,,,,,5.39,,7.71,,,,,6.486
J.Deguara,GB,11.71,,,,,,,,,,,,,,,,,,,,,11.71
K.Hodge,CLE,20.35,26.29,20.53,,,,,,,7.89,73.97,26.04,,,,,19.42,,,,,27.784285714285716
R.Freeman,DEN,5.4,,10.34,11.48,,6.61,6.6,,,7.79,,,,,,7.26,3.66,,,,,7.3925
C.Patterson,CHI,4.77,9.25,,13.71,13.65,6.22,17.52,5.17,14.37,13.32,,,10.41,14.27,5.46,,,,,,,10.676666666666668
D.Duvernay,BAL,5.73,13.69,16.11,16.71,9.91,19.69,,30.53,,17.56,21.18,33.24,8.08,,,4.91,10.09,,,,,15.95615384615385
B.Jarwin,DAL,7.33,,,,,,,,,,,,,,,,,,,,,7.33
C.Clement,PHI,6.34,,,,,,3.76,10.62,,,,,,,,,4.34,,,,,6.265
P.Lindsay,DEN,5.88,,,,,,,11.15,11.63,3.54,,,4.11,7.01,10.15,,,,,,,7.638571428571429
I.Smith,MIN,8.66,31.92,,12.16,33.68,30.87,,30.31,35.48,,13.66,,,29.53,29.62,57.71,24.22,,,,,28.15166666666666
T.Gurley,ATL,14.29,,6.74,4.98,21.19,15.11,12.46,,7.11,,9.21,,4.23,14.29,7.6,21.04,13.4,,,,,11.665384615384616
D.Schultz,DAL,20.04,40.03,24.06,33.35,16.59,17.45,44.76,48.1,40.45,,40.46,25.75,18.4,29.37,10.87,25.88,52.44,,,,,30.499999999999996
D.Montgomery,CHI,11.29,19.87,12.6,20.12,28.79,22.2,18.88,20.45,9.8,,,21.28,20.16,15.26,15.12,7.86,38.22,6.61,,,,18.031875
V.Green,LAC,12.7,,8.26,,3.77,,15.89,,,,,,,,,,,,,,,10.155000000000001
R.Higgins,CLE,5.88,,,,18.01,25.83,56.13,32.87,,58.73,55.67,17.81,77.52,53.87,51.53,,31.5,56.95,61.11,,,43.10071428571429
B.Edwards,LV,4.92,15.55,23.42,,,,,,,11.75,10.97,12.99,3.96,,,3.4,16.03,,,,,11.443333333333333
J.Hollister,SEA,4.98,,15.5,,,,10.99,9.17,34.01,5.3,19.96,32.84,21.5,10.23,20.87,40.7,17.5,39.65,,,,20.228571428571428
P.Ricard,BAL,6.55,6.94,,,9.01,6.43,,,,4.41,4.42,,18.38,,16.21,,,26.56,4.04,,,10.295
D.Carter,HOU,13.68,,,,,,,,,,,,,,,,,,,,,13.68
T.Eifert,JAX,8.28,36.84,14.74,32.68,35.49,,,,24.43,28.57,40.22,23.83,27.42,8.65,35.46,31.39,10.59,,,,,25.613571428571422
T.Cleveland,DEN,3.96,,,,,,11.43,,3.82,,,,6.91,,,,29.31,,,,,11.086
G.Everett,LA,19.74,,17.07,6.11,27.95,20.83,28.82,31.5,,18.3,18.58,9.72,28.01,27.96,43.75,16.01,50.09,9.34,8.01,,,22.45823529411765
D.Sample,CIN,4.29,28.72,3.38,26.73,17.52,4.85,23.17,5.78,,9.74,18.63,39.56,44.51,16.25,13.1,4.16,27.37,,,,,17.985000000000003
J.Watson,TB,10.72,27.51,,27.86,,,,,,,,,,,,,,,,,,22.03
M.Hardman,KC,3.25,19.78,46.91,20.09,12.99,8.82,30.62,39.15,21.2,,5.75,29.38,20.69,12.35,56.61,32.69,7.12,,13.8,11.5,29.89,22.241578947368424
C.Conley,JAX,6.72,34.67,64.36,19.41,19.91,8.0,29.1,,40.08,50.24,27.73,,8.93,,37.79,17.77,52.26,,,,,29.78357142857143
N.Chubb,CLE,5.66,8.51,7.57,,,,,,,10.86,,15.66,4.01,7.15,10.0,16.23,13.66,17.34,18.88,,,11.294166666666667
T.Coleman,SF,11.24,18.43,,,,,,,,,,,,,,3.46,,,,,,11.043333333333335
T.Ervin,GB,2.93,6.0,8.06,7.37,,,,9.32,29.28,3.84,,,,,,,,,,,,9.542857142857144
K.Blasingame,TEN,4.06,,,,,3.57,,6.16,,5.91,,6.95,,,,,,,,,,5.33
S.Roberts,CAR,12.08,,27.47,6.87,,,,,,,,,,,,,,,,,,15.473333333333331
H.Bryant,CLE,10.61,23.55,16.6,28.21,8.47,14.5,37.8,23.8,,,,14.13,,26.9,11.24,36.19,,,9.18,,,20.090769230769233
J.Taylor,NE,5.12,,3.72,,,,,,,,,,,,,,,,,,,4.42
T.Smith,NO,6.68,52.96,44.13,39.02,13.64,,31.78,55.82,16.68,9.92,,8.67,33.9,42.49,16.16,,,,32.32,,,28.869285714285716
C.Manhertz,CAR,3.53,5.42,,5.07,,14.24,,7.04,,,6.67,5.15,,,,,,,,,,6.731428571428571
C.Akers,LA,5.92,,,,,,,2.43,,,3.88,,3.87,19.98,24.95,,21.49,13.62,13.09,,,12.136666666666667
A.Ekeler,LAC,4.11,22.8,26.11,4.19,,,,,,,,45.25,20.78,23.7,17.58,15.32,35.71,,,,,21.555
V.McDonald,PIT,10.68,10.32,14.46,,3.34,,6.12,,3.68,,,,,8.76,,4.08,22.3,4.73,,,,8.847
J.Witten,LV,6.22,5.29,,11.69,9.42,,4.84,24.14,6.27,,5.48,,4.51,,,33.22,,,,,,11.108
J.Mixon,CIN,6.4,10.17,9.02,24.58,41.38,11.33,,,,,,,,,,,,,,,,17.14666666666667
B.Miller,JAX,6.72,3.03,,,,,,,,,,,,,,,,,,,,4.875
L.McCoy,TB,5.01,34.49,18.46,2.67,,5.85,,,,,,,,5.6,10.04,3.96,,,,,,10.76
J.McKissic,WAS,32.63,,17.24,30.77,43.44,23.46,16.37,,48.61,53.05,23.49,9.45,38.07,22.9,39.06,37.92,36.84,9.81,,,,30.194374999999997
J.Samuels,PIT,4.17,7.32,,,,,,11.49,,,,,10.25,14.06,4.63,,,,,,,8.653333333333334
J.Butt,DEN,10.1,,5.04,5.36,,,,,,,,,,,,,,,,,,6.833333333333333
C.Hogan,NYJ,31.53,65.7,42.69,39.7,17.69,,,,,,,,,,,,,,,,,39.462
C.Kirk,ARI,45.79,42.0,,41.28,50.36,33.85,39.75,,75.28,35.1,43.18,50.32,34.57,20.7,20.64,51.26,,,,,,41.720000000000006
J.O'Shaughnessy,JAX,5.92,20.15,19.42,14.25,11.92,4.67,29.99,,13.55,7.33,,26.78,30.01,6.96,6.18,16.11,5.41,,,,,14.576666666666666
J.Hightower,PHI,18.58,,15.65,18.49,59.39,38.29,19.66,41.3,,,,3.14,17.47,,,,27.85,,,,,25.982
D.Cook,MIN,9.44,11.99,28.22,11.52,15.53,,,-4.26,16.93,17.6,26.52,11.45,30.3,13.68,24.57,4.76,,,,,,15.589285714285714
N.Vannett,DEN,8.18,11.11,,13.8,,6.97,16.74,,4.3,,10.42,28.37,12.58,29.67,4.12,,,,,,,13.296363636363635
M.Williams,ARI,8.84,,,,,,,,5.78,,13.7,10.04,,11.33,4.82,,,,,,,9.084999999999999
C.Kmet,CHI,5.98,8.87,3.0,5.64,,13.46,13.92,4.09,,22.63,,15.53,36.11,43.97,15.54,43.58,37.91,22.48,,,,19.514000000000003
C.Brate,TB,5.72,,,3.82,32.18,6.46,5.16,11.36,,16.06,21.6,28.37,,9.59,22.92,10.62,10.16,34.54,34.61,29.85,16.31,17.60764705882353
J.McNichols,TEN,3.75,,4.99,,5.36,11.84,,5.0,,4.13,2.58,5.32,16.2,4.34,7.01,7.42,,,,,,6.495000000000001
K.Raymond,TEN,14.26,,32.04,,16.51,31.27,,6.74,,,,12.42,,18.56,,8.14,,14.34,,,,17.142222222222223
D.Johnson,HOU,4.95,,,21.56,4.29,8.31,20.03,,20.68,5.36,26.28,30.96,,,52.03,12.19,19.98,,,,,18.884999999999998
J.Sternberger,GB,9.69,5.0,19.38,,,,4.11,25.22,5.3,,14.31,5.46,,,,,,,,,,11.05875
J.Agnew,DET,5.92,3.91,8.09,18.37,,7.86,4.27,,,,48.91,3.7,7.32,5.09,4.05,,,,,,,10.68090909090909
J.Hill,NO,14.27,11.84,,6.9,3.2,,3.9,2.55,14.06,,,,,4.05,,,,,1.9,,,6.963333333333333
L.Murray,NO,5.0,10.72,5.67,13.5,7.67,,5.47,10.61,6.57,,7.14,6.63,7.65,2.0,9.84,15.25,,4.18,,,,7.86
D.Pettis,SF,15.26,,,,,,,,,,,,,,,,,,,,,15.26
D.Ratley,NYG,7.21,13.24,16.88,30.74,6.81,,,,,,,,,,,,,,,,,14.975999999999999
K.Stills,HOU,17.45,18.89,37.2,35.07,5.25,,30.08,,,7.64,,,,,,,,,,,,21.654285714285713
T.Ginn,CHI,7.58,,21.94,8.46,,,,,,,,,,,,,,,,,,12.660000000000002
S.Carlson,CLE,4.29,,,,,,,,,,,5.55,,,,,,,,,,4.92
D.Harris,CHI,6.77,13.56,9.93,8.08,5.46,19.66,13.39,,,,,,,,,,,,,,,10.978571428571428
L.Stocker,ATL,3.56,,4.27,,4.54,,3.9,,4.71,,4.41,,,,10.22,4.71,4.94,,,,,5.028888888888889
T.Sharpe,MIN,14.95,,,,,,,,,,,9.16,,18.53,,,,,,,,14.213333333333333
C.Edwards-Helaire,KC,6.04,26.72,23.99,13.72,30.42,19.16,28.8,9.22,18.76,,6.61,3.41,,28.9,6.48,,,,,10.58,11.34,16.276666666666667
D.Lewis,NYG,4.04,23.14,16.07,18.19,22.17,7.22,,15.18,11.27,15.43,,12.59,,,11.49,,5.26,,,,,13.504166666666665
B.Snell,PIT,4.17,1.26,,,,3.68,,,,,,10.31,8.27,,14.88,,,4.36,,,,6.704285714285715
B.Berrios,NYJ,,59.86,40.67,14.32,22.59,19.5,70.13,72.94,6.93,,,,15.29,54.8,28.92,22.36,13.35,,,,,33.97384615384616
M.Davis,CAR,,30.48,46.91,23.5,42.48,15.24,24.01,9.32,19.9,23.35,7.67,30.25,,25.81,7.38,,,,,,,23.56153846153846
D.Byrd,NE,,50.27,21.49,80.9,,59.83,21.82,46.26,66.11,,64.24,111.92,42.05,71.89,32.48,38.66,31.87,,,,,52.84214285714285
R.Tonyan,GB,,27.13,27.92,42.75,,25.22,16.33,41.46,6.52,35.06,29.94,37.62,29.16,32.99,24.65,20.92,14.94,,22.83,14.8,,26.48470588235294
G.Tate,NYG,,32.07,44.68,30.7,38.79,14.5,22.81,16.3,,44.21,,,,,,,,,,,,30.507500000000004
C.Sutton,DEN,,37.56,,,,,,,,,,,,,,,,,,,,37.56
A.Isabella,ARI,,28.37,27.1,22.41,19.34,39.81,17.64,,24.59,8.92,13.7,29.83,29.98,,,,,,,,,23.79
R.Burkhead,NE,,17.27,54.11,5.3,,,27.64,4.7,14.73,69.94,12.42,,,,,,,,,,,25.763749999999998
A.Ingold,LV,,9.7,4.68,8.55,31.49,,4.61,,5.53,,22.36,,3.4,3.11,5.0,,,,,,,9.843
Z.Jones,LV,,8.81,18.04,39.36,5.1,,,,,6.82,5.18,3.19,3.53,,13.22,,16.42,,,,,11.967
K.Hamler,DEN,,42.79,32.0,,,,17.26,14.13,49.9,45.01,42.32,,47.94,53.12,23.23,,,,,,,36.769999999999996
J.Johnson,NE,,3.7,8.61,,,,6.08,,,,,,,,,,,,,,,6.13
R.Gilliam,BUF,,4.49,,,,,5.44,,,,,,,,,,,,,,,4.965
J.Kelley,LAC,,9.24,5.64,19.81,3.59,,16.22,2.41,19.2,,5.35,,4.48,,,,,,,,,9.54888888888889
M.Sanders,PHI,,32.44,37.46,21.29,17.69,10.59,,,,22.33,22.06,10.93,6.26,26.14,6.2,26.91,,,,,,20.025
T.Higgins,CIN,,25.6,59.35,53.08,72.11,47.45,25.07,62.99,,56.87,63.69,37.83,72.96,44.39,91.51,65.1,7.5,,,,,52.36666666666667
D.Henderson,LA,,26.29,12.24,3.97,18.77,,9.4,5.26,,2.9,7.82,11.41,3.32,,5.76,,,,,,,9.74
J.Malone,NYJ,,36.39,,,,,,,,,,,,,,,,,,,,36.39
B.Bell,DAL,,14.91,2.46,7.28,5.73,6.6,,,6.91,,9.35,,3.69,9.37,5.05,4.11,,,,,,6.859999999999999
N.Brown,DAL,,10.44,12.59,14.15,,9.03,,14.08,,,6.23,4.41,21.83,,56.2,,,,,,,16.55111111111111
C.Batson,TEN,,21.29,,,,6.29,,,7.79,12.89,9.38,,12.15,,12.9,7.78,,7.27,,,,10.860000000000001
T.Montgomery,NO,,11.42,,,,,,,,,,,,,,9.14,9.63,,6.34,,,9.1325
M.Ingram,BAL,,26.73,3.88,7.11,,,,,,9.9,,,4.35,,,,,,,,,10.394
F.Moreau,LV,,10.27,15.32,4.54,,,,14.32,,,,,,12.6,10.04,,4.17,,,,,10.180000000000001
B.Aiyuk,SF,,13.53,55.01,25.66,50.74,34.35,87.93,58.8,,76.39,,,63.31,80.77,73.35,27.96,,,,,,53.98333333333334
C.Hyde,SEA,,9.12,3.84,,,,13.15,,,,36.84,12.1,10.75,,22.56,6.35,,,,,,14.33875
K.Ballage,NYJ,,8.4,20.66,14.32,,,,,,,,,,,,,,,,,,14.46
K.Coutee,HOU,,9.08,,,,,,,,,25.13,37.42,56.89,18.59,41.97,30.16,37.55,,,,,32.098749999999995
A.Trautman,NO,,10.01,15.01,,,,8.25,,18.47,,9.49,7.99,12.86,2.59,,14.5,3.74,14.76,,,,10.697272727272727
A.Armah,CAR,,5.18,,,,6.12,5.55,,,6.76,4.88,,,3.84,4.98,,4.17,,,,,5.1850000000000005
J.Dobbins,BAL,,6.52,27.77,11.51,13.17,21.03,,13.8,5.72,11.52,13.49,,,,4.4,5.31,,4.39,31.4,,,13.079230769230767
O.Zaccheaus,ATL,,5.57,40.9,46.95,26.69,13.37,,,55.92,,6.59,27.75,,,,,,,,,,27.967499999999998
J.Meyers,NE,,4.92,,,,,88.57,110.74,107.86,96.43,15.35,82.94,69.05,47.89,97.67,72.19,54.02,,,,,70.63583333333332
A.Dulin,IND,,4.72,6.49,,13.01,,,4.24,,,,,4.29,,,,7.68,,,,,6.738333333333333
R.Dwelley,SF,,6.59,21.95,,,,,21.81,21.98,15.65,,14.11,14.28,9.53,8.79,,13.11,,,,,14.780000000000001
B.Massie,CHI,,6.24,,,,,,,,,,,,,,,,,,,,6.24
M.Lewis,GB,,5.0,13.9,,,14.84,21.64,,5.3,,5.51,25.56,7.76,6.96,,,7.07,,,12.29,,11.439090909090908
A.Shaheen,MIA,,6.84,,3.87,5.55,20.6,,5.64,6.37,10.83,,12.53,4.41,11.56,19.39,4.41,9.41,,,,,9.339230769230769
A.Gandy-Golden,WAS,,4.91,14.08,,,5.78,,,,,,,,,,16.71,,,,,,10.370000000000001
R.Nall,CHI,,5.94,,,,,,4.09,14.14,11.83,,4.25,,,,,,,,,,8.05
M.Breida,MIA,,5.94,,10.6,5.0,10.35,,,,,,7.44,,,,,,,,,,7.866
M.Baugh,WAS,,4.41,,,,,,,,,,,,,,,,,,,,4.41
K.Smith,ATL,,8.49,4.44,3.84,,4.88,,5.0,,,4.61,4.69,,10.45,10.22,10.92,,,,,,6.754
A.Janovich,CLE,,7.14,7.2,,,,,6.73,,,,,,3.49,,3.88,,,,,,5.688000000000001
L.Bowden,MIA,,2.97,,,,,,,,,,6.64,19.78,41.84,50.38,15.49,38.44,,,,,25.07714285714286
A.Rodgers,GB,,3.99,,,,,,,,,,,,,,,,,,,,3.99
T.Johnson,DET,,18.56,,,,,,,,,,,,,,,,,,,,18.56
C.Goodwin,DAL,,4.85,,,,,,,,,,,,,,,,,,,,4.85
K.Johnson,DET,,6.35,4.84,4.64,,8.63,,7.31,13.05,,21.97,15.43,10.45,1.94,,9.56,3.92,,,,,9.0075
C.Grayson,TB,,12.37,,,,24.45,,,,,,,,,,,,,,,,18.41
F.Gore,NYJ,,11.32,7.0,9.27,,16.72,,,13.62,,10.33,16.89,,4.65,7.88,6.08,,,,,,10.376000000000001
S.Michel,NE,,3.5,10.16,,,,,,,,,,9.29,3.56,7.25,,13.56,,,,,7.886666666666667
D.Thompson,KC,,2.0,7.32,,,,,3.2,,,,,,,,,22.12,,,,,8.66
J.Arcega-Whiteside,PHI,,14.43,,,9.07,9.63,4.14,,,,,,,,,,28.28,,,,,13.110000000000003
D.Daniels,ARI,,7.04,9.98,,14.48,7.13,6.12,,11.66,,,,,,3.28,7.93,,,,,,8.4525
C.Wilson,DAL,,,29.28,25.53,16.7,15.63,,20.28,14.38,,13.14,,,,,,4.01,,,,,17.36875
T.Kroft,BUF,,,34.65,19.76,,13.65,24.06,12.25,4.15,,,,,,,,,,,,,18.08666666666667
K.Golladay,DET,,,58.05,58.02,,60.25,58.48,25.21,,,,,,,,,,,,,,52.001999999999995
J.Wilson,SF,,,15.13,3.26,4.51,,10.25,,,,,,22.13,12.1,15.48,19.02,33.74,,,,,15.068888888888889
J.James,DET,,,24.12,19.22,,9.93,,3.56,3.15,19.96,14.48,4.13,12.18,,4.05,12.53,4.23,,,,,10.961666666666666
A.Sherman,KC,,,3.25,,,,,,,,,,,6.61,,,,,,,,4.93
E.Fisher,KC,,,3.86,,,,,,,,,,,,,,,,,,,3.86
L.Smith,BUF,,,4.9,,,,,,,,,6.85,4.31,,5.02,10.25,,,,,,6.266
I.Wright,WAS,,,34.18,18.09,8.25,24.36,,,14.87,23.31,6.26,,16.55,4.06,7.55,6.76,,6.29,,,,14.210833333333333
B.Powell,ATL,,,21.26,,7.48,,9.55,,5.96,,,9.39,4.05,4.46,14.51,10.32,,,,,,9.664444444444447
L.Cager,NYJ,,,37.8,14.67,,,,,,,,,,,,,,,,,,26.235
D.Burnett,PHI,,,16.88,,,,,,,,,,,,,,,,,,,16.88
A.Tate,CIN,,,24.23,6.56,6.2,,7.93,41.32,,20.72,10.15,21.86,,,,,,,,,,17.371250000000003
K.Johnson,ARI,,,56.78,,4.39,,,,,,,5.94,21.4,13.29,21.01,20.01,11.12,,,,,19.2425
D.Fountain,IND,,,23.26,6.86,,,,,,,,,,,,,,,,,,15.06
R.Rodgers,PHI,,,7.48,39.25,5.97,16.17,43.72,,,33.21,21.29,34.83,,,,,,,,,,25.240000000000002
K.Hill Jr.,LAC,,,18.86,,12.84,,,,,,,,4.39,3.4,18.94,,,,,,,11.685999999999998
C.Ham,MIN,,,11.23,,12.1,,,,,6.29,7.5,,3.29,14.29,,,14.53,,,,,9.889999999999999
L.Perine,NYJ,,,11.13,,,10.97,26.23,8.92,13.85,,5.36,,,,,15.31,,,,,,13.11
J.Hasty,SF,,,5.56,,,2.26,3.82,3.66,6.64,5.84,,,,,,,,,,,,4.63
M.Sanu,SF,,,5.56,,,,,,,,,,,,,,,,,,,5.56
D.Smythe,MIA,,,8.47,8.79,,13.85,,16.6,7.27,11.73,5.39,15.35,9.07,13.94,38.85,10.11,8.94,,,,,12.950769230769232
C.Beebe,MIN,,,7.33,,10.26,32.76,,24.71,,11.41,,33.39,13.55,16.39,16.13,,19.64,,,,,18.557
D.Spencer,DEN,,,5.85,,,5.72,,,,,,,,,,9.84,9.52,,,,,7.7325
A.McFarland,PIT,,,8.12,,,6.12,2.54,,8.02,,,4.39,6.28,,3.71,,,,,,,5.597142857142857
J.Wilkins,IND,,,5.51,6.26,,3.98,,5.16,4.43,4.9,3.21,13.1,4.86,13.63,,,,,,,,6.5040000000000004
C.Gillaspia,HOU,,,5.06,,,,,,,,,,,,,,,,,,,5.06
D.Westbrook,JAX,,,4.47,,,,,,,,,,,,,,,,,,,4.47
C.Carter,CIN,,,3.57,7.89,,4.25,,4.88,,,,7.29,,,,,26.52,,,,,9.066666666666666
R.Fitzpatrick,MIA,,,5.55,,,,,,,,,,,,,,,,,,,5.55
R.Tannehill,TEN,,,4.41,,,,,,,,,,,,,,,2.05,,,,3.23
R.Griffin,NYJ,,,21.36,10.72,,14.76,,,15.43,,,,17.3,,,,,,,,,15.913999999999998
D.Shepherd,GB,,,13.02,30.34,,6.25,7.71,4.78,4.39,,,,,,,,,,,,,11.081666666666665
N.Westbrook,TEN,,,15.8,,6.52,3.57,,,,,,,,,,,,,,,,8.63
N.Togiai,IND,,,7.47,,,,,,,,,,,,,,,,,,,7.47
N.Keizer,KC,,,5.3,,8.02,3.6,17.56,10.56,,,4.47,,5.6,,,,,,,5.29,,7.550000000000001
D.Chark Jr.,JAX,,,,66.94,18.72,79.06,74.37,,87.27,45.03,56.81,,51.33,49.93,48.59,53.06,,,,,,57.37363636363636
J.Smith,NYJ,,,,47.85,85.16,28.48,15.29,73.37,,,6.31,6.66,,25.86,,,,,,,,36.1225
T.Fulgham,PHI,,,,42.45,73.23,56.78,64.51,55.48,,36.84,57.53,10.38,19.03,,13.04,22.27,15.63,,,,,38.93083333333333
L.Shenault Jr.,JAX,,,,36.12,36.96,23.68,21.34,,3.19,,,20.88,16.7,49.16,39.32,38.6,53.21,,,,,30.83272727272727
T.Johnson,LAC,,,,24.86,,,12.52,,14.99,,14.38,,,,,,,,,,,16.6875
K.Vaughn,TB,,,,11.48,12.26,7.06,,,,,,,,,3.71,7.62,,3.94,,,,7.678333333333332
R.Bonnafon,CAR,,,,7.74,,,,,,,,,,,,,,,,,,7.74
D.Parham Jr.,LAC,,,,12.89,7.78,,8.05,,16.42,6.21,,2.88,16.5,,5.27,28.78,24.57,,,,,12.934999999999999
K.Cole Sr.,JAX,,,,28.62,46.86,60.88,16.43,,16.58,39.64,34.32,51.83,9.14,60.46,15.53,35.56,41.2,,,,,35.1576923076923
C.Blake,ATL,,,,32.51,,12.82,,13.26,18.69,,24.56,7.86,,,2.95,,,,,,,16.092857142857145
D.Freeman,NYG,,,,15.99,12.1,14.42,5.36,,,,,,,,,,,,,,,11.9675
J.Thomas,ARI,,,,5.83,,,,,,,,,,,,,,,,,,5.83
D.Samuel,SF,,,,15.4,51.79,12.68,25.62,,,,,60.62,44.36,,,,,,,,,35.07833333333334
C.Sims,WAS,,,,9.27,,10.32,13.87,,40.62,26.65,14.51,,51.09,20.72,38.03,52.73,42.23,75.36,,,,32.95
M.Johnson,IND,,,,12.87,26.29,58.78,,33.29,53.07,17.37,29.34,,,10.85,,,,,,,,30.232499999999998
T.Burton,IND,,,,35.5,36.74,26.01,,25.27,21.9,18.36,32.24,37.0,22.49,,13.87,21.89,,16.95,,,,25.685000000000002
D.Dallas,SEA,,,,9.56,,,10.83,21.67,7.87,12.25,10.29,,8.92,,,,,,,,,11.627142857142857
J.Jackson,LAC,,,,10.55,26.49,,17.57,20.17,,,,,,7.32,,,11.45,,,,,15.591666666666667
M.Taylor,GB,,,,5.04,,9.78,7.62,7.93,,,,,5.12,,,,,,,,,7.098000000000001
M.Callaway,NO,,,,9.3,28.36,,70.93,,11.82,,,,,,,36.3,34.33,,8.56,,,28.51428571428571
G.Olszewski,NE,,,,7.08,,,,,3.42,,,,12.73,,,,12.52,,,,,8.9375
A.Erickson,CIN,,,,5.05,,5.88,,,,,3.57,,22.28,5.77,22.48,35.17,26.04,,,,,15.780000000000001
A.Roberts,BUF,,,,6.69,12.92,,,,,,,,,,,9.16,,,,,,9.59
D.Yelder,KC,,,,6.67,,,,2.68,,,,3.26,,,2.99,4.47,56.11,,,,,12.696666666666667
G.Nabers,LAC,,,,6.73,,,3.98,4.03,2.3,4.99,,,,,5.07,,5.77,,,,,4.695714285714287
J.Mundt,LA,,,,5.04,,,16.42,,,,,,,,,,,,,,,10.73
J.Cabinda,DET,,,,4.84,,,,,3.92,,,2.22,,,,,,,,,,3.66
C.Cox,MIA,,,,3.26,6.1,,,,,,,,,,,,,,,,,4.68
M.Burton,NO,,,,6.6,,,,,4.41,,,,,,5.26,5.63,,9.85,4.29,,,6.006666666666667
D.Hilliard,CLE,,,,5.78,,,,,,,,,,,,,,,,,,5.78
A.Killins,PHI,,,,3.71,,,,,,,,,,,,,,,,,,3.71
J.Howard,MIA,,,,2.44,,,,,,,,,,,,,,,,,,2.44
P.Barber,WAS,,,,3.76,,4.57,,,,3.32,,,,12.55,3.46,,,,,,,5.532000000000001
K.Barner,TB,,,,3.33,,,,,,,,,,,,,,,,,,3.33
T.Yeldon,BUF,,,,2.67,13.43,,,,,,,,,,,,,,,19.69,,11.930000000000001
T.Johnson,TB,,,,,30.9,7.67,7.13,14.05,6.16,4.61,,4.91,,,13.34,3.51,6.21,,7.62,14.79,7.56,9.881538461538462
D.Prescott,DAL,,,,,7.5,,,,,,,,,,,,,,,,,7.5
R.McCloud,PIT,,,,,11.44,6.52,4.54,4.38,6.95,5.26,12.48,2.65,8.06,,3.26,,5.77,,,,,6.482727272727272
J.Mickens,TB,,,,,8.42,,,42.15,,,,,,,,,,,,,,25.285
B.Pringle,KC,,,,,5.18,26.32,,22.5,,,19.4,,,,,,52.53,,15.38,29.83,9.06,22.525
B.Fowler,NO,,,,,29.21,,,,,,,,,,,,,,,,,29.21
P.Cooper,CAR,,,,,7.01,,,,,,,,,20.66,5.85,9.46,10.99,,,,,10.794
C.Hollister,TEN,,,,,9.22,,,,,,,,,,,,,,,,,9.22
T.Hemingway,WAS,,,,,7.67,,8.0,,,,,,,,,,,,,,,7.835
T.Hudson,TB,,,,,26.34,,5.54,7.12,,,,,,,,6.06,,,,,12.74,11.56
J.Graham,ATL,,,,,6.0,,,,,,,10.66,4.41,4.9,,,,,,,,6.4925
T.Sherfield,ARI,,,,,5.49,,,,,,,,,,,,58.31,,,,,31.900000000000002
T.Wesco,NYJ,,,,,5.98,,8.1,,,,,,,,,,,,,,,7.04
D.Johnson,CLE,,,,,3.33,4.79,,7.81,,,,,4.68,,,,,,,,,5.1525
P.Brown,HOU,,,,,3.9,11.87,,,11.92,17.18,16.85,,,,5.14,6.2,24.19,,,,,12.15625
A.Thomas,NYG,,,,,5.0,,,,,,,,,,,,,,,,,5.0
J.Sprinkle,WAS,,,,,7.67,,8.0,,,,,,,4.8,,,,3.93,,,,6.1
T.Jones,BUF,,,,,7.46,,,,,,,,,,,7.75,,,,,,7.605
G.Edwards,BAL,,,,,16.32,,,4.49,6.54,4.68,,,,9.22,19.53,17.1,7.89,,,,,10.72125
R.Gafford,LV,,,,,10.53,,13.5,,,,,,,,,,,,,,,12.015
